schedule_id,duty_id,driver_id,driver_display_name,operator_not_assigned,duty_start,duty_end,sequence,event_type,event_label,event_scope,line_code,direction,start_time,end_time,duration_minutes,trip_id,trip_ids,trip_count,origin_id,destination_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence_in_duty,sequence_in_bundle,mandatory_rest_required,has_valid_mandatory_rest,issue_severity,issue_codes,issue_explanation,explanation
448,13,13,Operador não atribuído (D13),True,13:15,14:44,1,duty_start,Início de jornada,driver,,,13:15,13:15,0,,,0,2,2,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,13,13,Operador não atribuído (D13),True,13:15,14:44,2,pullout,Soltura,driver,,,13:15,13:25,10,,,0,2,2,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,13,13,Operador não atribuído (D13),True,13:15,14:44,3,commercial_trip,Viagem,trip,1067,IDA,13:25,14:07,42,5590,5590,1,2,1,14,,,1,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,13,13,Operador não atribuído (D13),True,13:15,14:44,3,commercial_trip,Viagem,trip,1067,VOLTA,14:07,14:34,27,5597,5597,1,1,2,14,,,2,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,13,13,Operador não atribuído (D13),True,13:15,14:44,4,pullback,Recolhimento,driver,,,14:34,14:44,10,,,0,2,2,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,13,13,Operador não atribuído (D13),True,13:15,14:44,5,duty_end,Fim de jornada,driver,,,14:44,14:44,0,,,0,2,2,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,1,duty_start,Início de jornada,driver,,,11:11,11:11,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,2,commercial_trip,Viagem,trip,1048,IDA,11:11,11:24,13,5550,5550,1,1,2,7,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,2,commercial_trip,Viagem,trip,1048,VOLTA,11:24,11:33,9,5552,5552,1,2,1,7,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,3,driver_vehicle_change,Troca de veículo,driver,,,11:33,11:33,0,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,4,driver_vehicle_change,Troca de veículo,driver,,,11:33,11:33,0,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,5,normal_break,Intervalo normal,driver,,,11:33,14:15,162,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,6,commercial_trip,Viagem,trip,1067,IDA,14:15,14:57,42,5602,5602,1,1,2,4,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,6,commercial_trip,Viagem,trip,1067,VOLTA,14:57,15:24,27,5610,5610,1,2,1,4,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,7,driver_vehicle_change,Troca de veículo,driver,,,15:24,15:24,0,,,0,1,1,,4,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,8,driver_vehicle_change,Troca de veículo,driver,,,15:24,15:24,0,,,0,1,1,,4,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,9,normal_break,Intervalo normal,driver,,,15:24,15:50,26,,,0,1,1,,4,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,10,commercial_trip,Viagem,trip,1042,IDA,15:50,16:07,17,5620,5620,1,1,2,12,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,10,commercial_trip,Viagem,trip,1042,VOLTA,16:07,16:18,11,5624,5624,1,2,1,12,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,11,driver_vehicle_change,Troca de veículo,driver,,,16:18,16:18,0,,,0,1,1,,12,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,12,driver_vehicle_change,Troca de veículo,driver,,,16:18,16:18,0,,,0,1,1,,12,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,13,normal_break,Intervalo normal,driver,,,16:18,16:40,22,,,0,1,1,,12,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,14,commercial_trip,Viagem,trip,1042,IDA,16:40,16:58,18,5633,5633,1,1,2,10,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,14,commercial_trip,Viagem,trip,1042,VOLTA,16:58,17:09,11,5637,5637,1,2,1,10,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,15,driver_vehicle_change,Troca de veículo,driver,,,17:09,17:09,0,,,0,1,1,,10,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,16,driver_vehicle_change,Troca de veículo,driver,,,17:09,17:09,0,,,0,1,1,,10,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,17,normal_break,Intervalo normal,driver,,,17:09,17:21,12,,,0,1,1,,10,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,18,commercial_trip,Viagem,trip,1048,IDA,17:21,17:37,16,5642,5642,1,1,2,6,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,18,commercial_trip,Viagem,trip,1048,VOLTA,17:37,17:45,8,5646,5646,1,2,1,6,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,19,driver_vehicle_change,Troca de veículo,driver,,,17:45,17:45,0,,,0,1,1,,6,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,20,driver_vehicle_change,Troca de veículo,driver,,,17:45,17:45,0,,,0,1,1,,6,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,21,normal_break,Intervalo normal,driver,,,17:45,18:00,15,,,0,1,1,,6,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,22,commercial_trip,Viagem,trip,1067,IDA,18:00,18:54,54,5667,5667,1,1,2,7,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,22,commercial_trip,Viagem,trip,1067,VOLTA,18:54,19:20,26,5677,5677,1,2,1,7,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,23,driver_vehicle_change,Troca de veículo,driver,,,19:20,19:20,0,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,24,driver_vehicle_change,Troca de veículo,driver,,,19:20,19:20,0,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,25,mandatory_rest,Descanso obrigatório,driver,,,19:20,20:00,40,,,0,1,1,,7,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,14,14,Operador não atribuído (D14),True,11:11,20:25,26,commercial_trip,Viagem,trip,1042,IDA,20:00,20:16,16,5694,5694,1,1,2,4,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,26,commercial_trip,Viagem,trip,1042,VOLTA,20:16,20:25,9,5698,5698,1,2,1,4,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,14,14,Operador não atribuído (D14),True,11:11,20:25,27,duty_end,Fim de jornada,driver,,,20:25,20:25,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,1,duty_start,Início de jornada,driver,,,13:35,13:35,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,2,commercial_trip,Viagem,trip,1048,IDA,13:35,13:49,14,5586,5586,1,1,2,5,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,2,commercial_trip,Viagem,trip,1048,VOLTA,13:49,13:56,7,5588,5588,1,2,1,5,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,3,driver_vehicle_change,Troca de veículo,driver,,,13:56,13:56,0,,,0,1,1,,5,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,4,driver_vehicle_change,Troca de veículo,driver,,,13:56,13:56,0,,,0,1,1,,5,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,5,normal_break,Intervalo normal,driver,,,13:56,14:40,44,,,0,1,1,,5,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,6,commercial_trip,Viagem,trip,1067,IDA,14:40,15:22,42,5608,5608,1,1,2,7,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,6,commercial_trip,Viagem,trip,1067,VOLTA,15:22,15:49,27,5616,5616,1,2,1,7,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,7,driver_vehicle_change,Troca de veículo,driver,,,15:49,15:49,0,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,8,driver_vehicle_change,Troca de veículo,driver,,,15:49,15:49,0,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,9,normal_break,Intervalo normal,driver,,,15:49,16:09,20,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,10,commercial_trip,Viagem,trip,1048,IDA,16:09,16:23,14,5625,5625,1,1,2,5,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,10,commercial_trip,Viagem,trip,1048,VOLTA,16:23,16:31,8,5626,5626,1,2,1,5,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,11,normal_break,Intervalo normal,driver,,,16:31,16:45,14,,,0,1,1,,5,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,12,commercial_trip,Viagem,trip,1067,IDA,16:45,17:38,53,5644,5644,1,1,2,5,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,12,commercial_trip,Viagem,trip,1067,VOLTA,17:38,18:09,31,5652,5652,1,2,1,5,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,13,driver_vehicle_change,Troca de veículo,driver,,,18:09,18:09,0,,,0,1,1,,5,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,14,driver_vehicle_change,Troca de veículo,driver,,,18:09,18:09,0,,,0,1,1,,5,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,15,normal_break,Intervalo normal,driver,,,18:09,18:25,16,,,0,1,1,,5,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,16,commercial_trip,Viagem,trip,1042,IDA,18:25,18:44,19,5665,5665,1,1,2,8,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,16,commercial_trip,Viagem,trip,1042,VOLTA,18:44,18:55,11,5668,5668,1,2,1,8,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,17,normal_break,Intervalo normal,driver,,,18:55,19:09,14,,,0,1,1,,8,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,18,commercial_trip,Viagem,trip,1048,IDA,19:09,19:22,13,5678,5678,1,1,2,8,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,18,commercial_trip,Viagem,trip,1048,VOLTA,19:22,19:29,7,5680,5680,1,2,1,8,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,19,driver_vehicle_change,Troca de veículo,driver,,,19:29,19:29,0,,,0,1,1,,8,11,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,20,driver_vehicle_change,Troca de veículo,driver,,,19:29,19:29,0,,,0,1,1,,8,11,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,21,mandatory_rest,Descanso obrigatório,driver,,,19:29,20:30,61,,,0,1,1,,8,11,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,22,commercial_trip,Viagem,trip,1048,IDA,20:30,20:41,11,5700,5700,1,1,2,11,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,22,commercial_trip,Viagem,trip,1048,VOLTA,20:41,20:47,6,5702,5702,1,2,1,11,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,15,15,Operador não atribuído (D15),True,13:35,20:57,23,pullback,Recolhimento,driver,,,20:47,20:57,10,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,15,15,Operador não atribuído (D15),True,13:35,20:57,24,duty_end,Fim de jornada,driver,,,20:57,20:57,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,1,duty_start,Início de jornada,driver,,,15:00,15:00,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,2,commercial_trip,Viagem,trip,1042,IDA,15:00,15:17,17,5607,5607,1,1,2,1,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,2,commercial_trip,Viagem,trip,1042,VOLTA,15:17,15:27,10,5611,5611,1,2,1,1,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,3,driver_vehicle_change,Troca de veículo,driver,,,15:27,15:27,0,,,0,1,1,,1,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,4,driver_vehicle_change,Troca de veículo,driver,,,15:27,15:27,0,,,0,1,1,,1,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,5,normal_break,Intervalo normal,driver,,,15:27,15:51,24,,,0,1,1,,1,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,6,commercial_trip,Viagem,trip,1048,IDA,15:51,16:03,12,5619,5619,1,1,2,8,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,6,commercial_trip,Viagem,trip,1048,VOLTA,16:03,16:11,8,5621,5621,1,2,1,8,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,7,driver_vehicle_change,Troca de veículo,driver,,,16:11,16:11,0,,,0,1,1,,8,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,8,driver_vehicle_change,Troca de veículo,driver,,,16:11,16:11,0,,,0,1,1,,8,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,9,normal_break,Intervalo normal,driver,,,16:11,16:45,34,,,0,1,1,,8,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,10,commercial_trip,Viagem,trip,1048,IDA,16:45,16:59,14,5634,5634,1,1,2,6,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,10,commercial_trip,Viagem,trip,1048,VOLTA,16:59,17:07,8,5636,5636,1,2,1,6,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,11,driver_vehicle_change,Troca de veículo,driver,,,17:07,17:07,0,,,0,1,1,,6,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,12,driver_vehicle_change,Troca de veículo,driver,,,17:07,17:07,0,,,0,1,1,,6,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,13,normal_break,Intervalo normal,driver,,,17:07,17:35,28,,,0,1,1,,6,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,14,commercial_trip,Viagem,trip,1067,IDA,17:35,18:34,59,5661,5661,1,1,2,1,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,14,commercial_trip,Viagem,trip,1067,VOLTA,18:34,19:00,26,5671,5671,1,2,1,1,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,15,driver_vehicle_change,Troca de veículo,driver,,,19:00,19:00,0,,,0,1,1,,1,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,16,driver_vehicle_change,Troca de veículo,driver,,,19:00,19:00,0,,,0,1,1,,1,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,17,normal_break,Intervalo normal,driver,,,19:00,19:15,15,,,0,1,1,,1,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,18,commercial_trip,Viagem,trip,1067,IDA,19:15,20:00,45,5689,5689,1,1,2,3,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,18,commercial_trip,Viagem,trip,1067,VOLTA,20:00,20:24,24,5696,5696,1,2,1,3,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,19,driver_vehicle_change,Troca de veículo,driver,,,20:24,20:24,0,,,0,1,1,,3,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,20,driver_vehicle_change,Troca de veículo,driver,,,20:24,20:24,0,,,0,1,1,,3,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,21,normal_break,Intervalo normal,driver,,,20:24,20:50,26,,,0,1,1,,3,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,22,commercial_trip,Viagem,trip,104201,IDA,20:50,21:17,27,5705,5705,1,1,2,10,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,22,commercial_trip,Viagem,trip,104201,VOLTA,21:17,21:28,11,5708,5708,1,2,1,10,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,23,driver_vehicle_change,Troca de veículo,driver,,,21:28,21:28,0,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,24,driver_vehicle_change,Troca de veículo,driver,,,21:28,21:28,0,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,25,mandatory_rest,Descanso obrigatório,driver,,,21:28,22:25,57,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,16,16,Operador não atribuído (D16),True,15:00,23:15,26,commercial_trip,Viagem,trip,1067,IDA,22:25,22:58,33,5715,5715,1,1,2,3,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,26,commercial_trip,Viagem,trip,1067,VOLTA,22:58,23:15,17,5717,5717,1,2,1,3,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,16,16,Operador não atribuído (D16),True,15:00,23:15,27,duty_end,Fim de jornada,driver,,,23:15,23:15,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,17,17,Operador não atribuído (D17),True,15:05,22:23,1,duty_start,Início de jornada,driver,,,15:05,15:05,0,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
